x,y,x2,y2,cl,label,i,file
263.1405334472656,262.60198974609375,309.6685485839844,310.2872619628906,0.7664952874183655,3,3,test_images\masked_images\masked_image1.jpg
64.34902954101562,304.7074890136719,109.44995880126953,349.5791015625,0.6837843060493469,6,3,test_images\masked_images\masked_image1.jpg
239.1543731689453,114.96058654785156,282.9254150390625,161.5403289794922,0.6662351489067078,1,3,test_images\masked_images\masked_image1.jpg
145.6096954345703,102.75988006591797,188.46014404296875,145.8961639404297,0.6457815170288086,3,3,test_images\masked_images\masked_image1.jpg
62.428367614746094,229.68893432617188,107.07492065429688,274.3453063964844,0.36433348059654236,6,3,test_images\masked_images\masked_image1.jpg
44.5489387512207,64.43124389648438,91.33133697509766,112.21849822998047,0.24058367311954498,4,3,test_images\masked_images\masked_image1.jpg
82.25960540771484,215.74612426757812,128.7917938232422,262.3569641113281,0.8414211869239807,6,4,test_images\masked_images\masked_image10.jpg
294.8499755859375,322.7745361328125,339.17742919921875,369.00531005859375,0.72138512134552,1,4,test_images\masked_images\masked_image10.jpg
331.90765380859375,306.2294616699219,376.56414794921875,350.8871154785156,0.6146396994590759,2,4,test_images\masked_images\masked_image10.jpg
35.275943756103516,207.29959106445312,82.84578704833984,255.4840087890625,0.5781897902488708,5,4,test_images\masked_images\masked_image10.jpg
261.1842956542969,246.5610809326172,305.6590576171875,290.73223876953125,0.5465671420097351,2,4,test_images\masked_images\masked_image10.jpg
108.22274017333984,276.5030212402344,152.717041015625,322.669677734375,0.3688308596611023,4,4,test_images\masked_images\masked_image10.jpg
332.0846252441406,308.0957946777344,376.5700988769531,351.90301513671875,0.24003362655639648,1,4,test_images\masked_images\masked_image10.jpg
122.7960433959961,324.0956726074219,165.2540740966797,364.5765380859375,0.8415263295173645,6,5,test_images\masked_images\masked_image10.jpg
194.03475952148438,42.99332046508789,239.60577392578125,88.16627502441406,0.8216629028320312,6,5,test_images\masked_images\masked_image10.jpg
70.31961059570312,333.4820861816406,113.58595275878906,378.1037292480469,0.6226125955581665,5,5,test_images\masked_images\masked_image10.jpg
31.061717987060547,82.47349548339844,77.2136001586914,127.00582885742188,0.4076181650161743,2,5,test_images\masked_images\masked_image10.jpg
198.7606201171875,300.49822998046875,241.5658721923828,341.7779846191406,0.36178699135780334,5,5,test_images\masked_images\masked_image10.jpg
224.98753356933594,167.83726501464844,268.2891540527344,210.57833862304688,0.3050948679447174,2,5,test_images\masked_images\masked_image10.jpg
81.43247985839844,114.93359375,130.51358032226562,164.21115112304688,0.795375645160675,3,6,test_images\masked_images\masked_image100.jpg
252.68043518066406,294.8958435058594,299.8253479003906,341.86688232421875,0.7470674514770508,1,6,test_images\masked_images\masked_image100.jpg
181.035400390625,284.9342956542969,226.51097106933594,327.1387939453125,0.5246818661689758,5,6,test_images\masked_images\masked_image100.jpg
92.93580627441406,32.78547668457031,142.7761993408203,83.69874572753906,0.5173245072364807,6,6,test_images\masked_images\masked_image100.jpg
72.44606018066406,228.0550537109375,120.1365966796875,277.1938171386719,0.31114283204078674,4,6,test_images\masked_images\masked_image100.jpg
72.27057647705078,228.78065490722656,120.8609390258789,278.1164855957031,0.2947266101837158,6,6,test_images\masked_images\masked_image100.jpg
182.6416778564453,33.11684036254883,230.31504821777344,83.99127960205078,0.23275093734264374,2,6,test_images\masked_images\masked_image100.jpg
71.09809112548828,228.2934112548828,118.84859466552734,277.4452819824219,0.23192206025123596,5,6,test_images\masked_images\masked_image100.jpg
157.51649475097656,321.7005920410156,201.6843719482422,366.0317077636719,0.7859549522399902,3,7,test_images\masked_images\masked_image100.jpg
191.69236755371094,274.87652587890625,236.95050048828125,320.3456726074219,0.6441755890846252,5,7,test_images\masked_images\masked_image100.jpg
207.7989044189453,324.9712829589844,253.18309020996094,371.8311462402344,0.548514187335968,3,7,test_images\masked_images\masked_image100.jpg
111.25698852539062,244.74102783203125,153.89926147460938,284.8367004394531,0.40673723816871643,5,7,test_images\masked_images\masked_image100.jpg
172.83460998535156,106.14018249511719,217.26705932617188,149.003662109375,0.4063665568828583,4,7,test_images\masked_images\masked_image100.jpg
105.50727081298828,80.82769775390625,149.0975341796875,123.46973419189453,0.3666766881942749,3,7,test_images\masked_images\masked_image100.jpg
58.93348693847656,219.11180114746094,106.17186737060547,267.1676330566406,0.8544116616249084,6,8,test_images\masked_images\masked_image1000.jpg
120.05563354492188,135.49073791503906,165.13291931152344,179.97845458984375,0.7568478584289551,3,8,test_images\masked_images\masked_image1000.jpg
39.09299850463867,113.25672149658203,88.81452941894531,161.665771484375,0.637195885181427,4,8,test_images\masked_images\masked_image1000.jpg
174.60975646972656,340.3779602050781,219.0450897216797,384.8410339355469,0.6057696342468262,6,8,test_images\masked_images\masked_image1000.jpg
38.15496826171875,334.5650634765625,84.33687591552734,379.82928466796875,0.5320835709571838,2,8,test_images\masked_images\masked_image1000.jpg
261.4324951171875,77.84281158447266,305.73541259765625,120.8025894165039,0.7731146216392517,3,9,test_images\masked_images\masked_image1000.jpg
42.60123062133789,49.92552185058594,87.82666778564453,95.58897399902344,0.6067308783531189,3,9,test_images\masked_images\masked_image1000.jpg
324.76416015625,263.79412841796875,370.4948425292969,309.03192138671875,0.5640706419944763,2,9,test_images\masked_images\masked_image1000.jpg
57.78359603881836,164.5184326171875,103.85176849365234,211.99710083007812,0.3129275441169739,5,9,test_images\masked_images\masked_image1000.jpg
42.8486442565918,280.74261474609375,89.89122772216797,328.9169006347656,0.2901143729686737,1,9,test_images\masked_images\masked_image1000.jpg
114.77789306640625,69.38430786132812,158.28184509277344,112.99602508544922,0.25809246301651,5,9,test_images\masked_images\masked_image1000.jpg
185.05299377441406,344.4140930175781,228.00155639648438,387.2110595703125,0.2450816035270691,2,9,test_images\masked_images\masked_image1000.jpg
42.9280891418457,280.70452880859375,89.4107894897461,328.3294677734375,0.21380862593650818,2,9,test_images\masked_images\masked_image1000.jpg
147.34963989257812,169.26329040527344,191.72642517089844,210.53416442871094,0.8227696418762207,6,10,test_images\masked_images\masked_image10000.jpg
89.51911926269531,87.06461334228516,135.36700439453125,133.46826171875,0.8086592555046082,6,10,test_images\masked_images\masked_image10000.jpg
134.42669677734375,279.9526062011719,180.0205078125,326.1598815917969,0.5406232476234436,4,10,test_images\masked_images\masked_image10000.jpg
150.04122924804688,210.8463134765625,193.5714111328125,255.49142456054688,0.41959989070892334,5,10,test_images\masked_images\masked_image10000.jpg
181.27203369140625,319.5550842285156,227.7313232421875,366.5412902832031,0.34793198108673096,4,10,test_images\masked_images\masked_image10000.jpg
53.308998107910156,243.93727111816406,98.49030303955078,289.07275390625,0.3075675368309021,1,10,test_images\masked_images\masked_image10000.jpg
46.7566032409668,53.27481460571289,97.17334747314453,102.74858093261719,0.7417011857032776,3,11,test_images\masked_images\masked_image10000.jpg
70.2692642211914,86.93550872802734,117.52278900146484,133.49147033691406,0.7108303904533386,5,11,test_images\masked_images\masked_image10000.jpg
176.9403076171875,236.869384765625,224.62228393554688,284.6102294921875,0.6709263324737549,4,11,test_images\masked_images\masked_image10000.jpg
55.696983337402344,130.17225646972656,103.283935546875,177.8795166015625,0.6302856802940369,3,11,test_images\masked_images\masked_image10000.jpg
284.0256042480469,237.00389099121094,329.2011413574219,280.9617614746094,0.5934028029441833,2,11,test_images\masked_images\masked_image10000.jpg
47.32126235961914,188.697021484375,93.75823211669922,232.06333923339844,0.5170284509658813,3,11,test_images\masked_images\masked_image10000.jpg
55.37503433227539,130.4053192138672,102.41839599609375,178.18873596191406,0.3323759138584137,2,11,test_images\masked_images\masked_image10000.jpg
90.58634185791016,262.35821533203125,138.13243103027344,310.53375244140625,0.7337925434112549,4,12,test_images\masked_images\masked_image10001.jpg
56.47762680053711,68.92498016357422,104.19338989257812,117.12382507324219,0.6963414549827576,1,12,test_images\masked_images\masked_image10001.jpg
164.59646606445312,330.8830871582031,206.2594451904297,371.54461669921875,0.5927859544754028,1,12,test_images\masked_images\masked_image10001.jpg
273.55731201171875,49.27879333496094,315.3986511230469,91.4782485961914,0.5736395716667175,5,12,test_images\masked_images\masked_image10001.jpg
256.4422912597656,107.26309204101562,301.38134765625,150.89915466308594,0.26294928789138794,2,12,test_images\masked_images\masked_image10001.jpg
44.325321197509766,221.859375,90.1693344116211,267.2784729003906,0.5758960843086243,6,13,test_images\masked_images\masked_image10001.jpg
113.00108337402344,162.3983917236328,158.95123291015625,208.11802673339844,0.541678786277771,1,13,test_images\masked_images\masked_image10001.jpg
144.19577026367188,250.9473114013672,187.9210205078125,294.1122741699219,0.5412936806678772,3,13,test_images\masked_images\masked_image10001.jpg
273.05596923828125,315.263916015625,316.49761962890625,360.3299255371094,0.4487173855304718,6,13,test_images\masked_images\masked_image10001.jpg
46.93768310546875,43.200923919677734,92.37633514404297,89.3189926147461,0.4028102159500122,1,13,test_images\masked_images\masked_image10001.jpg
97.77974700927734,283.4897155761719,143.9423828125,330.15399169921875,0.3356013894081116,2,13,test_images\masked_images\masked_image10001.jpg
273.786376953125,317.6554870605469,315.9946594238281,360.2750549316406,0.27772805094718933,4,13,test_images\masked_images\masked_image10001.jpg
97.16805267333984,126.5472412109375,141.98318481445312,172.6676483154297,0.7715449929237366,1,14,test_images\masked_images\masked_image10002.jpg
192.86277770996094,142.48988342285156,236.06346130371094,183.8324737548828,0.7077113389968872,3,14,test_images\masked_images\masked_image10002.jpg
96.09610748291016,272.60284423828125,144.318359375,321.1558837890625,0.604672372341156,5,14,test_images\masked_images\masked_image10002.jpg
44.24505615234375,127.58374786376953,91.17863464355469,174.2996368408203,0.4988367259502411,4,14,test_images\masked_images\masked_image10002.jpg
256.5600891113281,40.41740798950195,302.1039123535156,86.97662353515625,0.437168687582016,5,14,test_images\masked_images\masked_image10002.jpg
130.9308319091797,46.48316192626953,175.01939392089844,91.16557312011719,0.27226370573043823,4,14,test_images\masked_images\masked_image10002.jpg
35.42399978637695,82.32720947265625,78.27691650390625,125.63607788085938,0.20156845450401306,1,14,test_images\masked_images\masked_image10002.jpg
260.4407043457031,184.16958618164062,303.9105224609375,226.7985076904297,0.7229063510894775,3,15,test_images\masked_images\masked_image10002.jpg
79.40583038330078,106.64244079589844,124.67649841308594,150.0557403564453,0.6639595031738281,4,15,test_images\masked_images\masked_image10002.jpg
57.291351318359375,305.5162658691406,103.63682556152344,350.9837341308594,0.6259688138961792,3,15,test_images\masked_images\masked_image10002.jpg
336.9708557128906,46.144935607910156,379.94140625,87.28571319580078,0.6215406060218811,6,15,test_images\masked_images\masked_image10002.jpg
304.0101318359375,306.9286193847656,346.63909912109375,347.0071105957031,0.6057872772216797,2,15,test_images\masked_images\masked_image10002.jpg
98.52539825439453,235.88816833496094,144.319580078125,279.85284423828125,0.38801342248916626,1,15,test_images\masked_images\masked_image10002.jpg
98.70547485351562,235.69927978515625,144.71441650390625,280.1466064453125,0.34463512897491455,2,15,test_images\masked_images\masked_image10002.jpg
145.1619873046875,341.48651123046875,187.72044372558594,383.4269104003906,0.33134976029396057,1,15,test_images\masked_images\masked_image10002.jpg
57.752620697021484,306.462646484375,103.2993392944336,350.66363525390625,0.20570603013038635,2,15,test_images\masked_images\masked_image10002.jpg
242.68856811523438,106.93278503417969,289.0334167480469,154.33346557617188,0.8113322854042053,3,16,test_images\masked_images\masked_image10003.jpg
203.85191345214844,219.44937133789062,250.10244750976562,265.6966857910156,0.6463602185249329,1,16,test_images\masked_images\masked_image10003.jpg
40.380393981933594,216.92074584960938,89.54368591308594,266.4462585449219,0.48929131031036377,5,16,test_images\masked_images\masked_image10003.jpg
193.2635040283203,328.8708190917969,240.11843872070312,376.7618103027344,0.48278334736824036,3,16,test_images\masked_images\masked_image10003.jpg
123.50497436523438,64.84872436523438,167.39727783203125,107.26201629638672,0.2011479139328003,6,16,test_images\masked_images\masked_image10003.jpg
53.002357482910156,135.21542358398438,98.40420532226562,182.4962615966797,0.7951237559318542,3,17,test_images\masked_images\masked_image10003.jpg
286.8016662597656,134.4038543701172,332.81353759765625,180.22425842285156,0.6520416736602783,3,17,test_images\masked_images\masked_image10003.jpg
46.67143630981445,198.34010314941406,90.89710998535156,243.73699951171875,0.6331274509429932,4,17,test_images\masked_images\masked_image10003.jpg
153.31781005859375,338.4224853515625,199.2830810546875,382.2999572753906,0.5423937439918518,4,17,test_images\masked_images\masked_image10003.jpg
202.685791015625,148.86495971679688,245.90415954589844,188.93508911132812,0.4397924244403839,6,17,test_images\masked_images\masked_image10003.jpg
335.50958251953125,98.14588928222656,377.62933349609375,139.73646545410156,0.23309707641601562,5,17,test_images\masked_images\masked_image10003.jpg
36.67082977294922,97.32051086425781,83.20999908447266,143.8461151123047,0.2074558436870575,2,17,test_images\masked_images\masked_image10003.jpg
62.957881927490234,343.13916015625,107.44974517822266,387.4237060546875,0.7861128449440002,6,18,test_images\masked_images\masked_image10004.jpg
86.31126403808594,185.73147583007812,129.89340209960938,228.38092041015625,0.7521365880966187,6,18,test_images\masked_images\masked_image10004.jpg
226.34280395507812,45.747154235839844,271.4529724121094,92.0555419921875,0.7132102847099304,1,18,test_images\masked_images\masked_image10004.jpg
90.03547668457031,102.63983917236328,131.7850799560547,144.2016143798828,0.6708598136901855,3,18,test_images\masked_images\masked_image10004.jpg
282.6434020996094,124.87384033203125,324.6763000488281,165.94140625,0.43491917848587036,1,18,test_images\masked_images\masked_image10004.jpg
47.05167007446289,234.2722625732422,92.68069458007812,279.50384521484375,0.37417376041412354,1,18,test_images\masked_images\masked_image10004.jpg
46.97527313232422,234.4855499267578,92.61351013183594,279.5068664550781,0.3035528063774109,2,18,test_images\masked_images\masked_image10004.jpg
331.67547607421875,116.4916763305664,376.1427001953125,159.6058807373047,0.2618679404258728,3,18,test_images\masked_images\masked_image10004.jpg
50.32270050048828,75.39791107177734,96.29281616210938,122.26930236816406,0.8670320510864258,6,19,test_images\masked_images\masked_image10004.jpg
148.7060546875,339.3612060546875,194.43809509277344,384.2059020996094,0.835209846496582,1,19,test_images\masked_images\masked_image10004.jpg
195.67254638671875,257.02252197265625,240.9846954345703,301.92864990234375,0.829155445098877,6,19,test_images\masked_images\masked_image10004.jpg
100.24530792236328,153.77980041503906,146.86521911621094,200.5427703857422,0.6091169714927673,6,19,test_images\masked_images\masked_image10004.jpg
41.79408264160156,203.74217224121094,89.51719665527344,251.13360595703125,0.48757392168045044,6,19,test_images\masked_images\masked_image10004.jpg
226.3606414794922,71.37028503417969,268.2765197753906,111.60293579101562,0.418106347322464,1,19,test_images\masked_images\masked_image10004.jpg
52.49799346923828,31.123737335205078,99.87489318847656,78.60493469238281,0.28639712929725647,6,19,test_images\masked_images\masked_image10004.jpg
